youtube_link,p1_character,p2_character
www.youtube.com/embed/2jF1wk53GfU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/ECZrxyH1E8I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/zhQVzMFghfk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Falco
www.youtube.com/embed/xRaDbau-Wp4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/k55wZDB6kpg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/FozFmy6GGMo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Fox
www.youtube.com/embed/1S-yAVc-JrY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Samus
www.youtube.com/embed/v8IlS3-z_bQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/DBh6ruM4Qug?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/_l6B-EFZtys?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Fox
www.youtube.com/embed/5jOcNU8-5hg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Marth
www.youtube.com/embed/j5gPkgKaH9I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Jigglypuff
www.youtube.com/embed/419HNb9tk7Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Luigi
www.youtube.com/embed/_IrkARGa3Q0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/KVlTlXMJFWQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Marth
www.youtube.com/embed/5Uf1ReWsIs4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Fox
www.youtube.com/embed/R4LHyoYhw7s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Dr. Mario
www.youtube.com/embed/WcnsixdD-0I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Peach
www.youtube.com/embed/aOQ0Q95q5QQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
www.youtube.com/embed/lsZ9fekzBb8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
www.youtube.com/embed/gs9wfSKhrmw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Falco
www.youtube.com/embed/jfaabJokLcQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Roy,Captain Falcon
www.youtube.com/embed/QXJdI7dixPc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Captain Falcon
www.youtube.com/embed/baINY-bbMxY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Falco
www.youtube.com/embed/oM6_Y5MuEF8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/nJHM08qJ5rg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/Kc-ulpLnz3Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/j3Nq8M-FkZk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Captain Falcon
www.youtube.com/embed/2fUgu-YvvuE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Jigglypuff
www.youtube.com/embed/P9IigVHbhVI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Sheik
www.youtube.com/embed/I1hWsTvz-VE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Marth
www.youtube.com/embed/psUtCMkaCX4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/ktop-dClmRk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Captain Falcon
www.youtube.com/embed/DBO7Ai3mzf0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/Cg9Xh5NK-jo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Peach
www.youtube.com/embed/QNQi1zHdCsE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/y6b1stu2H4Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Sheik
www.youtube.com/embed/glW1B-dYRxQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Captain Falcon
www.youtube.com/embed/m0bDCnVFu4c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Captain Falcon
www.youtube.com/embed/LIGaRxO3YL0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Ice Climbers
www.youtube.com/embed/ZJye0p3gOXE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/DL9DNCf7kv4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Link
www.youtube.com/embed/T26v_15Usrk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Sheik
www.youtube.com/embed/oNmXTfF4-Vs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/uezEL1L0wwY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/HmG2FhyIWJo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Pikachu
www.youtube.com/embed/dANO6M0ulZI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/IHHqOp3Yw0M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Jigglypuff
www.youtube.com/embed/569jHKLDeVk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/16sQ9RmyTAw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/_bTS4YFYoCw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Pikachu
www.youtube.com/embed/prtwlqbxF1I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Marth
www.youtube.com/embed/t3i1QnzdSo4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Fox
www.youtube.com/embed/t3vfMhvNhL0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Captain Falcon
www.youtube.com/embed/nXT84u6m45o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Peach
www.youtube.com/embed/bYOMRI8VQyM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/GdgjH0f0CTE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
www.youtube.com/embed/GBZYJCk7a2w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Jigglypuff
www.youtube.com/embed/q4xvi06jazg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/wFt6auiQvyE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/U28SXApcmXg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Samus
www.youtube.com/embed/AjLOWy9O76U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Pikachu
www.youtube.com/embed/IWsZrc4GAMU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/vSG1wd8cLEk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Samus
www.youtube.com/embed/seLL5-8mAS8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/5ggSpteSPOQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Samus
www.youtube.com/embed/kHp3q1eKqMk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Jigglypuff
www.youtube.com/embed/6K-pZKNaZMk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/aE2nQnC7tAs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/3TSk38MxUh8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Fox
www.youtube.com/embed/EpRe7EGgFZk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/qmJOJDSxuKQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/6EBCWsyrmCc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Fox
www.youtube.com/embed/gFPB0viOX84?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/T-H2gvRRNs8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Pikachu
www.youtube.com/embed/3Gno8HJJFKo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/fnhqoniw6uw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Yoshi
www.youtube.com/embed/PEhKj1DD1cQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Yoshi
www.youtube.com/embed/dOWGzhdImUM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mewtwo,Marth
www.youtube.com/embed/0TEDmicbWgo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/P__-GmRF0Y4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Pikachu,Fox
www.youtube.com/embed/UI6n8bf96v8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/vKofO-NVdpM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/h5q3jopndUU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/6Nq0UzeP9EY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Captain Falcon
www.youtube.com/embed/aBtbWW9miRw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/xR6V6Ydgjog?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Marth
www.youtube.com/embed/LQwz3YnWwOY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/m_pj9GX66o8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Captain Falcon
www.youtube.com/embed/33UESl_xE2o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/EGhfRbXhI3I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Captain Falcon
www.youtube.com/embed/HAy1KZ3Qjpo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Ice Climbers
www.youtube.com/embed/OjxI-f5-1Q8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/AOszXNRA7fo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/2lAOx8kvthA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/-fJs-6PFQEI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/66u8kyJ-XOc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/XD0cIMbJHQU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Marth
www.youtube.com/embed/OWUvCT_Lz1Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/SyVcw8dJWDw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/WCnCoqhgXhI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/yW5Il8IrBXg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/8YfuIW2_SSk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Marth
www.youtube.com/embed/PN8F_s3WEl8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/rzWWYostb20?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Marth
www.youtube.com/embed/BSQZf7MkR1o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/pmawH59eNuE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Ice Climbers
www.youtube.com/embed/GajEYWXDGOg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Yoshi,Peach
www.youtube.com/embed/xrYUl42qzjE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/n2v0Fts1MKw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
www.youtube.com/embed/dOMm765E4WI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Link,Fox
www.youtube.com/embed/l7tY168qjOg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Donkey Kong,Fox
www.youtube.com/embed/3d1qyVvoW0I?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Captain Falcon
www.youtube.com/embed/7NqxyXtlCc0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Peach
www.youtube.com/embed/MjwSkPpBftk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Link,Link
www.youtube.com/embed/u7XZwak9k9o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Falco
www.youtube.com/embed/grJi2d3AHSE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/V62zQ-U5alo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/33Qsb0pyZaU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Captain Falcon
www.youtube.com/embed/4SFzGB9pePI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/TeT8OX-7bQg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Jigglypuff
www.youtube.com/embed/IKM3up4xcFE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Fox
www.youtube.com/embed/YfOvSTjMF1A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Marth
www.youtube.com/embed/81OsEceVUnA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Jigglypuff
www.youtube.com/embed/rtgyVY13JJI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/k3TXIXROs7M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Captain Falcon
www.youtube.com/embed/1uRxMsOTPgs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/srIFPo4hg4Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Pikachu
www.youtube.com/embed/n99Y3jgB0qQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Jigglypuff
www.youtube.com/embed/x2oy6NNxiUY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Captain Falcon
www.youtube.com/embed/GviN89L4IA8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Fox
www.youtube.com/embed/UhpAA2ebmKA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/dIwmZieNPYE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Sheik
www.youtube.com/embed/6jd2mmxVGi4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Sheik
www.youtube.com/embed/NyMpXOtN3yc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Peach
www.youtube.com/embed/aNuctrKMj9Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/eODSw7COBBg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/R4JRqkGEvIA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Samus
www.youtube.com/embed/HeUuo8AupC0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Falco
www.youtube.com/embed/eRB0Zl1NsCg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/JOLe9_Ww2E8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Falco
www.youtube.com/embed/Q_TIitFb0hg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Fox
www.youtube.com/embed/zldKvxTzHa4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/DVnKJRFnsxc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/QKB_m4rA4Lo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Captain Falcon
www.youtube.com/embed/jirpdArjLbc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Falco
www.youtube.com/embed/GWem63_cQRQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Peach
www.youtube.com/embed/Cb2-XDsJBTc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/8VReJcrGPtQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
www.youtube.com/embed/b2onCJBcec8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Sheik
www.youtube.com/embed/113MfgbiHVs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/LPTH84wGpX8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Mario
www.youtube.com/embed/tENhAAodLo0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Peach
www.youtube.com/embed/12nASH1Iy38?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Samus
www.youtube.com/embed/O7NnAr38dMo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Samus
www.youtube.com/embed/7qP5EsznPec?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/DjJW1eN8nFY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Samus
www.youtube.com/embed/cpYbk9iori8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/St4cfmYqlvQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/N5jcmlIJHqg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/BYs4dT0zEDc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/an2JhOJC8hU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
www.youtube.com/embed/S4sUtuiJbHQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/S4Y8rPn-saM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/ey2eMIacIRM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/FpU3KFgaims?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Mario
www.youtube.com/embed/uD3SrEVkHio?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Marth
www.youtube.com/embed/jJ6Cyv-cdZk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/BIpU4g4o7v8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/m1uw8TTW4i0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Sheik
www.youtube.com/embed/_LtEphAVfgY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Fox
www.youtube.com/embed/e_iNKY0SSBI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Luigi
www.youtube.com/embed/_8dDJ8sU6zc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Ice Climbers
